"Project","Sampler","SampleType","StainType","StainDate","DateCounted","Who","SampleID","Sample","SlideRep","SporesCounted","FOV","TotalSpores","Clumps.4ormorecells.","CellsPerClump","Mycelia","Notes.x","LB_Batch","DATE_UTC","DateTime_MDT","DateTime_UTC","Day.x","Platform","FilterType","FlowRate","Volume_L","SamplingDuration_dmin","SampleStart_UTC","SampleEnd_UTC","Notes.y","RepVolume_L","RepVolume_m3","TotalSpores_LB","log1TotalSpores_LB","TotalSpores_LBcorr","TotalSpores.filter_LBcorr","TotalSpores_LBcorr_m3","log_volume_offset_m3","Sample_num","MeanLogPM2.5","MeansqrtPM2.5","MeanPM2.5_ug.m3","MedianPM2.5_ug.m3","MaxPM2.5_ug.m3","MeanPM1.0ug.m3","MedianPM1.0_ug.m3","MaxPM1.0_ug.m3","MeanPM10_ug.m3","MedianPM10_ug.m3","MaxPM10_ug.m3","MeanTemp_C","MedianTemp_C","MaxTemp_C","MinTemp_C","MeanRH","MedianRH","MinRH","MaxRH","MeanMR","MedianMR","MaxMR","MinMR","SmokeLevel","presence","MedianMR_centered","Day.y","Mean_CO2_CO_mg.m3","Median_CO2_CO_mg.m3","Mean_DeltaCO2_mg.m3","Median_DeltaCO_mg.m3","Mean_DeltaCO2_ppm","Median_DeltaCO2_ppm","Mean_DeltaCO_ppm","Median_DeltaCO_ppm","Max_DeltaCO_ppm","MeanMCE","MedianMCE","TC_mg.m3","bcorr_TC_mg.m3","Gas_TC_Carbon_mg.m3"
"FASMEE23","Button","Smoke","CW/KOH",20240505,"11/1/2024","Lampman","B5B","B5","B",TRUE,8,3,NA,"",NA,"","A",2023-10-09,2023-10-09 14:54:00,2023-10-09 20:54:00,2,"Blue","PTFE",4,60,15,2023-10-09 20:54:00,2023-10-09 21:09:00,"Tons of smoke, probably best sample",30,0.03,0,0,3,216.75,100,-3.50655789731998,5,7.20160566440354,50.0162437253734,3103.26210943214,2932.4924253125,7815.8236078125,194.019761904762,217.1475,367.875,1917.98297619048,1852.75,4665.25,15.1785714285714,15.5555555555556,17.2222222222222,11.6666666666667,22.452380952381,22,21,26,3.5190117864711,3.52343484519426,4.17015860168985,2.80102987605014,"High",TRUE,-0.090899026566829,2,322.174432012725,291.175399446569,1054.07936790501,105.517683963091,582.755660846674,886.417688767653,70.6668673551349,92.0002656892252,119.499623739225,0.848064293202289,0.865044227490499,9.80569197940171,9.4323295230792,331.606761535804
"FASMEE23","Button","Smoke","CW/KOH",20240505,"11/1/2024","Lampman","B5B","B5","B",TRUE,9,4,NA,"",NA,"","A",2023-10-09,2023-10-09 14:54:00,2023-10-09 20:54:00,2,"Blue","PTFE",4,60,15,2023-10-09 20:54:00,2023-10-09 21:09:00,"Tons of smoke, probably best sample",30,0.03,0,0,4,289,133.333333333333,-3.50655789731998,5,7.20160566440354,50.0162437253734,3103.26210943214,2932.4924253125,7815.8236078125,194.019761904762,217.1475,367.875,1917.98297619048,1852.75,4665.25,15.1785714285714,15.5555555555556,17.2222222222222,11.6666666666667,22.452380952381,22,21,26,3.5190117864711,3.52343484519426,4.17015860168985,2.80102987605014,"High",TRUE,-0.090899026566829,2,322.174432012725,291.175399446569,1054.07936790501,105.517683963091,582.755660846674,886.417688767653,70.6668673551349,92.0002656892252,119.499623739225,0.848064293202289,0.865044227490499,9.80569197940171,9.4323295230792,331.606761535804
"FASMEE23","Button","Smoke","CW/KOH",20240505,"11/1/2024","Lampman","B5B","B5","B",TRUE,10,7,NA,"",NA,"","A",2023-10-09,2023-10-09 14:54:00,2023-10-09 20:54:00,2,"Blue","PTFE",4,60,15,2023-10-09 20:54:00,2023-10-09 21:09:00,"Tons of smoke, probably best sample",30,0.03,0,0,7,505.75,233.333333333333,-3.50655789731998,5,7.20160566440354,50.0162437253734,3103.26210943214,2932.4924253125,7815.8236078125,194.019761904762,217.1475,367.875,1917.98297619048,1852.75,4665.25,15.1785714285714,15.5555555555556,17.2222222222222,11.6666666666667,22.452380952381,22,21,26,3.5190117864711,3.52343484519426,4.17015860168985,2.80102987605014,"High",TRUE,-0.090899026566829,2,322.174432012725,291.175399446569,1054.07936790501,105.517683963091,582.755660846674,886.417688767653,70.6668673551349,92.0002656892252,119.499623739225,0.848064293202289,0.865044227490499,9.80569197940171,9.4323295230792,331.606761535804
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",FALSE,1,0,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,0,0,0,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",FALSE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,2,4,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,4,289,200,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,3,11,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,11,794.75,550,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,4,1,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,1,72.25,50,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,5,1,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,1,72.25,50,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",FALSE,6,0,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,0,0,0,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",FALSE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,7,5,NA,"",3,".25,.25,.125","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,5,361.25,250,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,8,7,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,7,505.75,350,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,9,9,NA,"",1,"0.5","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,9,650.25,450,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20240505,"11/1/2024","Lampman","B1B","B1","B",TRUE,10,6,NA,"",NA,"","A",2023-10-08,2023-10-08 14:48:00,2023-10-08 20:48:00,1,"Blue","PTFE",4,40,10,2023-10-08 20:48:00,2023-10-08 20:58:00,"",20,0.02,0,0,6,433.5,300,-3.91202300542815,1,1.3075505126615,1.9228904705562,3.69790769230769,3.686,3.858,0,0,0,0.0166923076923077,0,0.375,19.8717948717949,19.4444444444444,21.1111111111111,18.3333333333333,23.8615384615385,24,22,26,4.82188619030089,4.73837584914535,5.14397613428947,4.37656394135745,"None",TRUE,1.12404197738427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,1,1,NA,"",1,"0.0625","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0.8,57.8,40,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,2,2,NA,"",1,"0.3","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,1.8,130.05,90,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",FALSE,3,0,NA,"",2,".3,.3","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",FALSE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,4,1,NA,"",1,".03125,.0625","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0.8,57.8,40,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",FALSE,5,0,NA,"",0,"","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",FALSE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,6,4,NA,"",0,"","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,3.8,274.55,190,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,7,1,NA,"",0,"","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0.8,57.8,40,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",FALSE,8,0,NA,"",1,"0.25","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",FALSE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,9,2,NA,"",0,"","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,1.8,130.05,90,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241210,"12/11/2024","Lampman","B2B","2B","B",TRUE,10,2,NA,"",2,".5,.5","D",2023-10-08,2023-10-08 15:41:00,2023-10-08 21:41:00,1,"Blue","PTFE",4,40,10,2023-10-08 21:41:00,2023-10-08 21:51:00,"",20,0.02,0.2,0.182321556793955,1.8,130.05,90,-3.91202300542815,2,1.27807090243764,1.89695011252345,3.60752222222222,3.514,4.64,0.0863888888888889,0,1,0.325648148148148,0,2,14.3103448275862,14.1666666666667,15.5555555555556,12.7777777777778,26.5862068965517,26,25,30,3.80315690124411,3.870117245036,4.03730877881372,3.5555960775929,"None",TRUE,0.255783373274917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,1,0,NA,"",NA,"","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,2,0,NA,"",1,"0.3","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,3,0,NA,"",0,"0","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,4,0,NA,"",NA,"","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,5,0,NA,"",1,"0.0625","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",TRUE,6,2,NA,"",0,"","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,1.8,130.05,90,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",TRUE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",TRUE,7,3,NA,"",0,"0","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,2.8,202.3,140,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",TRUE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,8,0,NA,"",NA,"","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Ambient","CW/KOH",20241217,"12/20/2024","Lampman","B3B","B3B","B",FALSE,9,0,NA,"",NA,"","D",2023-10-09,2023-10-09 12:17:00,2023-10-09 18:17:00,2,"Blue","PTFE",4,40,10,2023-10-09 18:17:00,2023-10-09 18:27:00,"",20,0.02,0.2,0.182321556793955,0,0,0,-3.91202300542815,3,1.31737637166247,1.93283124347945,3.73816363636364,3.772,4.856,0.0431818181818182,0,2.25,0.0431818181818182,0,2.25,14.1910331384016,13.8888888888889,16.1111111111111,11.6666666666667,23.6842105263158,23,21,26,3.35815549149463,3.54856909262987,4.02892321604069,2.75476213820575,"None",FALSE,-0.0657647791312153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
