"","datetime.utc.","geometry","elevation","elev_units"
"1682",2023-10-09 18:25:42,c(-112.060634027934, 38.495155794849),2974.36,"meters"
"1683",2023-10-09 18:25:43,c(-112.060633973104, 38.4951557218084),2974.36,"meters"
"1684",2023-10-09 18:25:44,c(-112.060634000019, 38.4951557098513),2974.36,"meters"
"1685",2023-10-09 18:25:45,c(-112.06063414603, 38.4951557117246),2974.36,"meters"
"1686",2023-10-09 18:25:46,c(-112.060634302955, 38.4951558314149),2974.36,"meters"
"1687",2023-10-09 18:25:47,c(-112.060634442759, 38.4951559180041),2974.36,"meters"
"1688",2023-10-09 18:25:48,c(-112.060634273545, 38.4951560689596),2974.36,"meters"
"1689",2023-10-09 18:25:49,c(-112.060634164167, 38.4951561980487),2974.36,"meters"
"1690",2023-10-09 18:25:50,c(-112.060634176561, 38.4951561946509),2974.36,"meters"
"1691",2023-10-09 18:25:51,c(-112.060634146275, 38.4951560464928),2974.36,"meters"
"1692",2023-10-09 18:25:52,c(-112.060633983555, 38.4951560542244),2974.36,"meters"
"1693",2023-10-09 18:25:53,c(-112.060633855005, 38.4951561959812),2974.36,"meters"
"1694",2023-10-09 18:25:54,c(-112.060633536711, 38.4951562653745),2974.36,"meters"
"1695",2023-10-09 18:25:55,c(-112.060632718649, 38.4951562770476),2974.36,"meters"
"1696",2023-10-09 18:25:56,c(-112.060632189554, 38.4951562241107),2974.36,"meters"
"1697",2023-10-09 18:25:57,c(-112.060632251346, 38.4951562279414),2974.36,"meters"
"1698",2023-10-09 18:25:58,c(-112.060631935318, 38.4951558196596),2974.36,"meters"
"1699",2023-10-09 18:25:59,c(-112.060631786586, 38.4951559001656),2974.36,"meters"
"1700",2023-10-09 18:26:00,c(-112.06063185402, 38.4951562065432),2974.36,"meters"
"1701",2023-10-09 18:26:01,c(-112.060631761307, 38.4951561502329),2974.36,"meters"
"1702",2023-10-09 18:26:02,c(-112.060631596504, 38.4951562521669),2974.36,"meters"
"1703",2023-10-09 18:26:03,c(-112.060631706198, 38.4951562833226),2974.36,"meters"
"1704",2023-10-09 18:26:04,c(-112.060632102362, 38.4951559489405),2974.36,"meters"
"1705",2023-10-09 18:26:05,c(-112.060632042386, 38.4951562419735),2974.36,"meters"
"1706",2023-10-09 18:26:06,c(-112.060631968335, 38.4951561428892),2974.36,"meters"
"1707",2023-10-09 18:26:07,c(-112.060632051734, 38.4951561908695),2974.36,"meters"
"1708",2023-10-09 18:26:08,c(-112.060632539176, 38.4951564035335),2974.36,"meters"
"1709",2023-10-09 18:26:09,c(-112.060632835415, 38.4951562624973),2974.36,"meters"
"1710",2023-10-09 18:26:10,c(-112.060632719209, 38.4951559409118),2974.36,"meters"
"1711",2023-10-09 18:26:11,c(-112.06063329067, 38.4951561265554),2974.36,"meters"
"1712",2023-10-09 18:26:12,c(-112.060633549315, 38.4951560469972),2974.36,"meters"
"1713",2023-10-09 18:26:13,c(-112.060633603521, 38.4951557853304),2974.36,"meters"
"1714",2023-10-09 18:26:14,c(-112.060633734951, 38.4951554059772),2974.36,"meters"
"1715",2023-10-09 18:26:15,c(-112.060633642483, 38.4951551750089),2974.36,"meters"
"1716",2023-10-09 18:26:16,c(-112.060633087468, 38.495155012709),2974.36,"meters"
"1717",2023-10-09 18:26:17,c(-112.060632533025, 38.4951546974746),2974.36,"meters"
"1718",2023-10-09 18:26:18,c(-112.060632525938, 38.4951546717282),2974.36,"meters"
"1719",2023-10-09 18:26:19,c(-112.060632805304, 38.4951554205275),2974.36,"meters"
"1720",2023-10-09 18:26:20,c(-112.060632894395, 38.4951561220964),2974.36,"meters"
"1721",2023-10-09 18:26:21,c(-112.060632886455, 38.4951566436906),2974.36,"meters"
"1722",2023-10-09 18:26:22,c(-112.060632752856, 38.4951567547676),2974.36,"meters"
"1723",2023-10-09 18:26:23,c(-112.060632814898, 38.4951568771707),2974.36,"meters"
"1724",2023-10-09 18:26:24,c(-112.060632985442, 38.4951569480861),2974.36,"meters"
"1725",2023-10-09 18:26:25,c(-112.060633284692, 38.4951569914355),2974.36,"meters"
"1726",2023-10-09 18:26:26,c(-112.060633764571, 38.4951567461087),2974.36,"meters"
"1727",2023-10-09 18:26:27,c(-112.060633974365, 38.4951567064311),2974.36,"meters"
"1728",2023-10-09 18:26:28,c(-112.060634151597, 38.4951566095116),2974.36,"meters"
"1729",2023-10-09 18:26:29,c(-112.060634095612, 38.495156458967),2974.36,"meters"
"1730",2023-10-09 18:26:30,c(-112.060633909697, 38.4951566523951),2974.36,"meters"
"1731",2023-10-09 18:26:31,c(-112.060633843594, 38.4951569516209),2974.36,"meters"
"1732",2023-10-09 18:26:32,c(-112.060633742653, 38.4951569585809),2974.36,"meters"
"1733",2023-10-09 18:26:33,c(-112.060633870063, 38.4951567632073),2974.36,"meters"
"1734",2023-10-09 18:26:34,c(-112.060634519261, 38.4951566129916),2974.36,"meters"
"1735",2023-10-09 18:26:35,c(-112.060635063831, 38.4951565754909),2974.36,"meters"
"1736",2023-10-09 18:26:36,c(-112.060635518662, 38.4951566011765),2974.36,"meters"
"1737",2023-10-09 18:26:37,c(-112.060636086482, 38.4951567971305),2974.36,"meters"
"1738",2023-10-09 18:26:38,c(-112.060636298726, 38.4951569403588),2974.36,"meters"
"1739",2023-10-09 18:26:39,c(-112.060636318964, 38.4951572151698),2974.36,"meters"
"1740",2023-10-09 18:26:40,c(-112.060635763494, 38.4951573096506),2974.36,"meters"
"1741",2023-10-09 18:26:41,c(-112.06063487068, 38.4951576986715),2974.36,"meters"
"1742",2023-10-09 18:26:42,c(-112.06063468718, 38.4951581286853),2974.36,"meters"
"1743",2023-10-09 18:26:43,c(-112.060635329376, 38.4951585265844),2974.36,"meters"
"1744",2023-10-09 18:26:44,c(-112.060640778771, 38.4951624780154),2974.34,"meters"
"1745",2023-10-09 18:26:45,c(-112.060655324577, 38.4951730915771),2974.32,"meters"
"1746",2023-10-09 18:26:46,c(-112.060682042399, 38.4951862899975),2974.3,"meters"
"1747",2023-10-09 18:26:47,c(-112.060717672177, 38.4951961909729),2974.2,"meters"
"1748",2023-10-09 18:26:48,c(-112.060757782331, 38.4952004170921),2974.1,"meters"
"1749",2023-10-09 18:26:49,c(-112.060801994321, 38.4951921115688),2974.06,"meters"
"1750",2023-10-09 18:26:50,c(-112.060830454507, 38.4951651584888),2974.02,"meters"
"1751",2023-10-09 18:26:51,c(-112.060822910482, 38.4951346346915),2974.04,"meters"
"1752",2023-10-09 18:26:52,c(-112.060791259394, 38.4951192143746),2974.1,"meters"
"1753",2023-10-09 18:26:53,c(-112.060754709263, 38.4951261513668),2974.1,"meters"
"1754",2023-10-09 18:26:54,c(-112.06073044879, 38.4951522792939),2974.12,"meters"
"1755",2023-10-09 18:26:55,c(-112.060727665796, 38.4951821987371),2974.16,"meters"
"1756",2023-10-09 18:26:56,c(-112.060736843179, 38.495214756876),2974.14,"meters"
"1757",2023-10-09 18:26:57,c(-112.060752850579, 38.495252417363),2974.2,"meters"
"1758",2023-10-09 18:26:58,c(-112.060782412592, 38.495281168628),2974.29,"meters"
"1759",2023-10-09 18:26:59,c(-112.060821165434, 38.495308284538),2974.39,"meters"
"1760",2023-10-09 18:27:00,c(-112.060859117571, 38.49533489547),2974.43,"meters"
"1761",2023-10-09 18:27:01,c(-112.060885636263, 38.4953542156451),2974.36,"meters"
"1762",2023-10-09 18:27:02,c(-112.060891772509, 38.4953599042837),2974.34,"meters"
"1763",2023-10-09 18:27:03,c(-112.060891959919, 38.495360601731),2974.34,"meters"
"1764",2023-10-09 18:27:04,c(-112.060891465405, 38.4953601896927),2974.34,"meters"
"1765",2023-10-09 18:27:05,c(-112.060890719573, 38.4953597801479),2974.34,"meters"
"1766",2023-10-09 18:27:06,c(-112.060890286238, 38.4953596538935),2974.34,"meters"
"1767",2023-10-09 18:27:07,c(-112.060890689749, 38.4953597776768),2974.34,"meters"
"1768",2023-10-09 18:27:08,c(-112.060890944562, 38.4953593907434),2974.34,"meters"
"1769",2023-10-09 18:27:09,c(-112.060891189403, 38.4953581192256),2974.36,"meters"
"1770",2023-10-09 18:27:10,c(-112.060891885798, 38.4953576923083),2974.36,"meters"
"1771",2023-10-09 18:27:11,c(-112.060892197131, 38.4953578887414),2974.36,"meters"
"1772",2023-10-09 18:27:12,c(-112.060892416206, 38.4953580582247),2974.36,"meters"
"1773",2023-10-09 18:27:13,c(-112.060892445015, 38.4953585333739),2974.36,"meters"
"1774",2023-10-09 18:27:14,c(-112.060892429224, 38.4953588903349),2974.36,"meters"
"1775",2023-10-09 18:27:15,c(-112.060892574175, 38.4953589566438),2974.36,"meters"
"1776",2023-10-09 18:27:16,c(-112.060893151633, 38.4953585278935),2974.36,"meters"
"1777",2023-10-09 18:27:17,c(-112.060894048384, 38.4953584169119),2974.36,"meters"
"1778",2023-10-09 18:27:18,c(-112.060894539871, 38.4953586045085),2974.36,"meters"
"1779",2023-10-09 18:27:19,c(-112.060894943037, 38.4953588777575),2974.36,"meters"
"1780",2023-10-09 18:27:20,c(-112.06089474167, 38.4953594282867),2974.34,"meters"
"1781",2023-10-09 18:27:21,c(-112.060894267974, 38.4953597446952),2974.34,"meters"
"1782",2023-10-09 18:27:22,c(-112.060894056105, 38.4953601889254),2974.34,"meters"
"1783",2023-10-09 18:27:23,c(-112.060894512421, 38.4953605512572),2974.34,"meters"
"1784",2023-10-09 18:27:24,c(-112.060895139911, 38.4953614169021),2974.34,"meters"
"1785",2023-10-09 18:27:25,c(-112.060895834481, 38.4953619259756),2974.32,"meters"
"1786",2023-10-09 18:27:26,c(-112.060896199762, 38.495362165679),2974.32,"meters"
"1787",2023-10-09 18:27:27,c(-112.060895783508, 38.495362725412),2974.34,"meters"
"1788",2023-10-09 18:27:28,c(-112.060895410241, 38.4953634393889),2974.34,"meters"
"1789",2023-10-09 18:27:29,c(-112.060895038515, 38.495364067352),2974.34,"meters"
"1790",2023-10-09 18:27:30,c(-112.06089520822, 38.4953643755655),2974.34,"meters"
"1791",2023-10-09 18:27:31,c(-112.06089546269, 38.4953642205545),2974.34,"meters"
"1792",2023-10-09 18:27:32,c(-112.060895598782, 38.495363956485),2974.34,"meters"
"1793",2023-10-09 18:27:33,c(-112.060895309861, 38.4953636553959),2974.34,"meters"
"1794",2023-10-09 18:27:34,c(-112.060894922625, 38.4953633603626),2974.34,"meters"
"1795",2023-10-09 18:27:35,c(-112.060894610918, 38.4953631068336),2974.34,"meters"
"1796",2023-10-09 18:27:36,c(-112.060894363112, 38.4953633639771),2974.34,"meters"
"1797",2023-10-09 18:27:37,c(-112.060894058766, 38.4953637324767),2974.34,"meters"
"1798",2023-10-09 18:27:38,c(-112.060893991512, 38.4953642849514),2974.34,"meters"
"1799",2023-10-09 18:27:39,c(-112.060893953437, 38.4953649761395),2974.34,"meters"
"1800",2023-10-09 18:27:40,c(-112.060893896835, 38.4953656262854),2974.34,"meters"
"1801",2023-10-09 18:27:41,c(-112.060894092763, 38.4953657230406),2974.34,"meters"
"1802",2023-10-09 18:27:42,c(-112.060894743922, 38.495365396605),2974.34,"meters"
"1803",2023-10-09 18:27:43,c(-112.060895255417, 38.4953654528088),2974.34,"meters"
"1804",2023-10-09 18:27:44,c(-112.060894996071, 38.4953656020674),2974.34,"meters"
"1805",2023-10-09 18:27:45,c(-112.060894326436, 38.4953656126394),2974.34,"meters"
"1806",2023-10-09 18:27:46,c(-112.060894329902, 38.4953652357574),2974.34,"meters"
"1807",2023-10-09 18:27:47,c(-112.060894191082, 38.4953652086298),2974.34,"meters"
"1808",2023-10-09 18:27:48,c(-112.060894068564, 38.4953656165654),2974.34,"meters"
"1809",2023-10-09 18:27:49,c(-112.06089415456, 38.495365568331),2974.34,"meters"
"1810",2023-10-09 18:27:50,c(-112.060894377658, 38.4953652708041),2974.34,"meters"
"1811",2023-10-09 18:27:51,c(-112.060895374669, 38.4953649407515),2974.34,"meters"
"1812",2023-10-09 18:27:52,c(-112.060896347451, 38.4953652140828),2974.32,"meters"
"1813",2023-10-09 18:27:53,c(-112.060896659235, 38.4953654375156),2974.32,"meters"
"1814",2023-10-09 18:27:54,c(-112.060896723168, 38.4953655717562),2974.32,"meters"
"1815",2023-10-09 18:27:55,c(-112.060896695928, 38.4953655244062),2974.32,"meters"
"1816",2023-10-09 18:27:56,c(-112.060896874911, 38.4953652667487),2974.32,"meters"
"1817",2023-10-09 18:27:57,c(-112.060897168699, 38.4953654029622),2974.32,"meters"
"1818",2023-10-09 18:27:58,c(-112.060897302026, 38.4953657711579),2974.32,"meters"
"1819",2023-10-09 18:27:59,c(-112.060901600415, 38.495369037268),2974.3,"meters"
"1820",2023-10-09 18:28:00,c(-112.060912280458, 38.4953765489772),2974.26,"meters"
"1821",2023-10-09 18:28:01,c(-112.060930339204, 38.4953891536437),2974.14,"meters"
"1822",2023-10-09 18:28:02,c(-112.06096018394, 38.4954098178253),2974.03,"meters"
"1823",2023-10-09 18:28:03,c(-112.061004494212, 38.4954409203735),2973.9,"meters"
"1824",2023-10-09 18:28:04,c(-112.061061225584, 38.4954805595033),2973.71,"meters"
"1825",2023-10-09 18:28:05,c(-112.061132573309, 38.4955307834231),2973.78,"meters"
"1826",2023-10-09 18:28:06,c(-112.061217590911, 38.4955899149773),2973.67,"meters"
"1827",2023-10-09 18:28:07,c(-112.06130484983, 38.4956506558938),2973.49,"meters"
"1828",2023-10-09 18:28:08,c(-112.061396112195, 38.4957144117841),2973.4,"meters"
"1829",2023-10-09 18:28:09,c(-112.061489390149, 38.4957794299577),2973.44,"meters"
"1830",2023-10-09 18:28:10,c(-112.061584841929, 38.4958458802774),2973.55,"meters"
"1831",2023-10-09 18:28:11,c(-112.061680622913, 38.4959125575373),2973.62,"meters"
"1832",2023-10-09 18:28:12,c(-112.061770766665, 38.4959752375603),2973.63,"meters"
"1833",2023-10-09 18:28:13,c(-112.061863389014, 38.4960396694952),2973.69,"meters"
"1834",2023-10-09 18:28:14,c(-112.061958260523, 38.4961057687775),2973.61,"meters"
"1835",2023-10-09 18:28:15,c(-112.062046852991, 38.4961673099446),2973.65,"meters"
"1836",2023-10-09 18:28:16,c(-112.062133685705, 38.4962274304469),2973.77,"meters"
"1837",2023-10-09 18:28:17,c(-112.062216827493, 38.4962893560591),2973.76,"meters"
"1838",2023-10-09 18:28:18,c(-112.062296855094, 38.4963514261187),2973.77,"meters"
"1839",2023-10-09 18:28:19,c(-112.062379705245, 38.4964155685623),2973.59,"meters"
"1840",2023-10-09 18:28:20,c(-112.062453541119, 38.4964730974985),2973.79,"meters"
"1841",2023-10-09 18:28:21,c(-112.062526175375, 38.4965295067887),2973.9,"meters"
"1842",2023-10-09 18:28:22,c(-112.062605107269, 38.4965912525164),2974.24,"meters"
"1843",2023-10-09 18:28:23,c(-112.062679237537, 38.4966498437338),2974.91,"meters"
"1844",2023-10-09 18:28:24,c(-112.062753133662, 38.4967080026084),2976.17,"meters"
"1845",2023-10-09 18:28:25,c(-112.062826896126, 38.4967659829887),2977.27,"meters"
"1846",2023-10-09 18:28:26,c(-112.062900850966, 38.4968236683219),2978.25,"meters"
"1847",2023-10-09 18:28:27,c(-112.062974406499, 38.4968808296813),2979.13,"meters"
"1848",2023-10-09 18:28:28,c(-112.0630485006, 38.4969380001859),2979.58,"meters"
"1849",2023-10-09 18:28:29,c(-112.063122893793, 38.4969943534574),2979.7,"meters"
"1850",2023-10-09 18:28:30,c(-112.063197720535, 38.4970487235155),2979.79,"meters"
"1851",2023-10-09 18:28:31,c(-112.063271984753, 38.4971020782817),2979.9,"meters"
"1852",2023-10-09 18:28:32,c(-112.063345845881, 38.4971547773405),2980.06,"meters"
"1853",2023-10-09 18:28:33,c(-112.063417344582, 38.4972058866664),2980.72,"meters"
"1854",2023-10-09 18:28:34,c(-112.063485775618, 38.4972559996692),2981.17,"meters"
"1855",2023-10-09 18:28:35,c(-112.063547936595, 38.4973021250453),2981.71,"meters"
"1856",2023-10-09 18:28:36,c(-112.06361072811, 38.4973466890695),2982.46,"meters"
"1857",2023-10-09 18:28:37,c(-112.063672030779, 38.497393216099),2983.12,"meters"
"1858",2023-10-09 18:28:38,c(-112.063722891731, 38.4974344519668),2983.58,"meters"
"1859",2023-10-09 18:28:39,c(-112.063746084129, 38.4974555764493),2983.74,"meters"
"1860",2023-10-09 18:28:40,c(-112.063757238055, 38.4974671172071),2983.92,"meters"
"1861",2023-10-09 18:28:41,c(-112.063776887116, 38.4974844458401),2984.28,"meters"
"1862",2023-10-09 18:28:42,c(-112.06380647687, 38.4975081421532),2984.66,"meters"
"1863",2023-10-09 18:28:43,c(-112.063846594755, 38.4975356606828),2985.12,"meters"
"1864",2023-10-09 18:28:44,c(-112.063887147966, 38.497566537976),2985.56,"meters"
"1865",2023-10-09 18:28:45,c(-112.063918987931, 38.4975987033266),2986.19,"meters"
"1866",2023-10-09 18:28:46,c(-112.063946070769, 38.4976320996267),2986.89,"meters"
"1867",2023-10-09 18:28:47,c(-112.063971561028, 38.4976619808249),2987.35,"meters"
"1868",2023-10-09 18:28:48,c(-112.063997408978, 38.4976841276256),2987.75,"meters"
"1869",2023-10-09 18:28:49,c(-112.064021130999, 38.4977005698159),2987.93,"meters"
"1870",2023-10-09 18:28:50,c(-112.064043061059, 38.4977153439661),2988.28,"meters"
"1871",2023-10-09 18:28:51,c(-112.064059374325, 38.4977291280115),2988.54,"meters"
"1872",2023-10-09 18:28:52,c(-112.064072675919, 38.4977411036603),2988.68,"meters"
"1873",2023-10-09 18:28:53,c(-112.064085841855, 38.4977521153576),2988.88,"meters"
"1874",2023-10-09 18:28:54,c(-112.064098866945, 38.4977622839463),2988.98,"meters"
"1875",2023-10-09 18:28:55,c(-112.064111449806, 38.4977720986675),2989.12,"meters"
"1876",2023-10-09 18:28:56,c(-112.064121657774, 38.4977804734705),2989.25,"meters"
"1877",2023-10-09 18:28:57,c(-112.064124477308, 38.4977828374191),2989.31,"meters"
"1878",2023-10-09 18:28:58,c(-112.064124508843, 38.4977829848808),2989.31,"meters"
"1879",2023-10-09 18:28:59,c(-112.064123922496, 38.4977823862424),2989.31,"meters"
"1880",2023-10-09 18:29:00,c(-112.06412359179, 38.4977832599026),2989.31,"meters"
"1881",2023-10-09 18:29:01,c(-112.064133634951, 38.4977916196932),2989.47,"meters"
"1882",2023-10-09 18:29:02,c(-112.064152082386, 38.4978040403599),2989.63,"meters"
"1883",2023-10-09 18:29:03,c(-112.064172430338, 38.497819578507),2989.95,"meters"
"1884",2023-10-09 18:29:04,c(-112.064188245874, 38.4978402769594),2990.19,"meters"
"1885",2023-10-09 18:29:05,c(-112.064201155155, 38.4978600890013),2990.47,"meters"
"1886",2023-10-09 18:29:06,c(-112.064215598369, 38.4978792776342),2990.67,"meters"
"1887",2023-10-09 18:29:07,c(-112.064232383597, 38.4978991848129),2990.97,"meters"
"1888",2023-10-09 18:29:08,c(-112.064250226077, 38.4979177661141),2991.31,"meters"
"1889",2023-10-09 18:29:09,c(-112.064268061898, 38.4979344846321),2991.73,"meters"
"1890",2023-10-09 18:29:10,c(-112.064281271298, 38.4979525796534),2992.19,"meters"
"1891",2023-10-09 18:29:11,c(-112.064294539289, 38.4979705959767),2992.46,"meters"
"1892",2023-10-09 18:29:12,c(-112.064308737456, 38.4979860813561),2992.52,"meters"
"1893",2023-10-09 18:29:13,c(-112.064321568056, 38.4979990562904),2992.58,"meters"
"1894",2023-10-09 18:29:14,c(-112.064333218653, 38.4980095002021),2992.68,"meters"
"1895",2023-10-09 18:29:15,c(-112.06433840285, 38.4980167998225),2992.84,"meters"
"1896",2023-10-09 18:29:16,c(-112.06434121482, 38.4980227826972),2993.1,"meters"
"1897",2023-10-09 18:29:17,c(-112.064348965039, 38.4980310446515),2993.1,"meters"
"1898",2023-10-09 18:29:18,c(-112.0643595843, 38.4980412796349),2993.4,"meters"
"1899",2023-10-09 18:29:19,c(-112.064369843577, 38.4980543944708),2993.54,"meters"
"1900",2023-10-09 18:29:20,c(-112.064380803758, 38.4980689178084),2993.73,"meters"
"1901",2023-10-09 18:29:21,c(-112.064391170782, 38.4980816156019),2993.83,"meters"
"1902",2023-10-09 18:29:22,c(-112.064394134671, 38.4980881158504),2993.89,"meters"
"1903",2023-10-09 18:29:23,c(-112.064392569789, 38.4980948290714),2993.95,"meters"
"1904",2023-10-09 18:29:24,c(-112.064392321343, 38.498098784889),2993.95,"meters"
"1905",2023-10-09 18:29:25,c(-112.064394594176, 38.4981027864373),2993.95,"meters"
"1906",2023-10-09 18:29:26,c(-112.064400097555, 38.4981077690717),2994.09,"meters"
"1907",2023-10-09 18:29:27,c(-112.064403263122, 38.4981144885475),2994.15,"meters"
"1908",2023-10-09 18:29:28,c(-112.064404492983, 38.498122842222),2994.23,"meters"
"1909",2023-10-09 18:29:29,c(-112.064405591431, 38.4981283092352),2994.23,"meters"
"1910",2023-10-09 18:29:30,c(-112.064408474934, 38.4981323728888),2994.28,"meters"
"1911",2023-10-09 18:29:31,c(-112.064409768633, 38.4981338276307),2994.28,"meters"
"1912",2023-10-09 18:29:32,c(-112.064410710034, 38.4981343040186),2994.28,"meters"
"1913",2023-10-09 18:29:33,c(-112.064412137427, 38.498134773875),2994.36,"meters"
"1914",2023-10-09 18:29:34,c(-112.064411482646, 38.4981356462259),2994.36,"meters"
"1915",2023-10-09 18:29:35,c(-112.064411400767, 38.4981361358184),2994.36,"meters"
"1916",2023-10-09 18:29:36,c(-112.064410901303, 38.4981374640406),2994.28,"meters"
"1917",2023-10-09 18:29:37,c(-112.064410801176, 38.4981380794457),2994.28,"meters"
"1918",2023-10-09 18:29:38,c(-112.064410488756, 38.4981379174674),2994.28,"meters"
"1919",2023-10-09 18:29:39,c(-112.064410855147, 38.4981373674531),2994.28,"meters"
"1920",2023-10-09 18:29:40,c(-112.064411780961, 38.4981377054801),2994.36,"meters"
"1921",2023-10-09 18:29:41,c(-112.064412852123, 38.4981390533943),2994.42,"meters"
"1922",2023-10-09 18:29:42,c(-112.064413889478, 38.4981396739457),2994.42,"meters"
"1923",2023-10-09 18:29:43,c(-112.064414011537, 38.4981395595657),2994.42,"meters"
"1924",2023-10-09 18:29:44,c(-112.064413429749, 38.4981393918482),2994.42,"meters"
"1925",2023-10-09 18:29:45,c(-112.064412583508, 38.4981392982027),2994.42,"meters"
"1926",2023-10-09 18:29:46,c(-112.064412340996, 38.498138904977),2994.36,"meters"
"1927",2023-10-09 18:29:47,c(-112.064412587833, 38.4981386746477),2994.36,"meters"
"1928",2023-10-09 18:29:48,c(-112.064413075438, 38.4981392153079),2994.42,"meters"
"1929",2023-10-09 18:29:49,c(-112.064413043572, 38.4981395544964),2994.42,"meters"
"1930",2023-10-09 18:29:50,c(-112.064412803498, 38.4981394351709),2994.42,"meters"
"1931",2023-10-09 18:29:51,c(-112.064412396099, 38.4981396594066),2994.42,"meters"
"1932",2023-10-09 18:29:52,c(-112.064411658214, 38.4981397298274),2994.42,"meters"
"1933",2023-10-09 18:29:53,c(-112.064410955309, 38.4981394956297),2994.34,"meters"
"1934",2023-10-09 18:29:54,c(-112.064411049778, 38.4981394977699),2994.34,"meters"
"1935",2023-10-09 18:29:55,c(-112.064410969138, 38.498139541945),2994.34,"meters"
"1936",2023-10-09 18:29:56,c(-112.064410920577, 38.4981395845744),2994.34,"meters"
"1937",2023-10-09 18:29:57,c(-112.064410769053, 38.4981396469351),2994.34,"meters"
"1938",2023-10-09 18:29:58,c(-112.064410717295, 38.4981396253758),2994.34,"meters"
"1939",2023-10-09 18:35:03,c(-112.064412145942, 38.4981393610246),2994.42,"meters"
"1940",2023-10-09 18:35:04,c(-112.064412210775, 38.4981393619026),2994.42,"meters"
"1941",2023-10-09 18:35:05,c(-112.064412299969, 38.498139359021),2994.42,"meters"
"1942",2023-10-09 18:35:06,c(-112.064412277902, 38.4981393025365),2994.42,"meters"
"1943",2023-10-09 18:35:07,c(-112.064412386285, 38.4981392200974),2994.42,"meters"
"1944",2023-10-09 18:35:08,c(-112.064412276977, 38.4981390825563),2994.42,"meters"
"1945",2023-10-09 18:35:09,c(-112.064409008911, 38.4981364792328),2994.28,"meters"
"1946",2023-10-09 18:35:10,c(-112.064405991911, 38.4981335678325),2994.28,"meters"
"1947",2023-10-09 18:35:11,c(-112.064404424893, 38.4981319468335),2994.28,"meters"
"1948",2023-10-09 18:35:12,c(-112.064404503178, 38.4981277341312),2994.23,"meters"
"1949",2023-10-09 18:35:13,c(-112.064401303658, 38.4981110776755),2994.09,"meters"
"1950",2023-10-09 18:35:14,c(-112.06439259689, 38.49807264613),2993.77,"meters"
"1951",2023-10-09 18:35:15,c(-112.064361140569, 38.4980257197405),2993.16,"meters"
"1952",2023-10-09 18:35:16,c(-112.064288917147, 38.4979853464163),2992.44,"meters"
"1953",2023-10-09 18:35:17,c(-112.064188889872, 38.4979398285332),2991.08,"meters"
"1954",2023-10-09 18:35:18,c(-112.064064503069, 38.4978805964773),2989.65,"meters"
"1955",2023-10-09 18:35:19,c(-112.063935296873, 38.4978171464096),2988.48,"meters"
"1956",2023-10-09 18:35:20,c(-112.063808215029, 38.4977479898207),2987.46,"meters"
"1957",2023-10-09 18:35:21,c(-112.06366799813, 38.4976717565118),2987.23,"meters"
"1958",2023-10-09 18:35:22,c(-112.063512264252, 38.4975874690361),2987.87,"meters"
"1959",2023-10-09 18:35:23,c(-112.063358833318, 38.4975046738522),2985.77,"meters"
"1960",2023-10-09 18:35:24,c(-112.063212572752, 38.4974255496069),2984.07,"meters"
"1961",2023-10-09 18:35:25,c(-112.063054576643, 38.4973412468076),2981.28,"meters"
"1962",2023-10-09 18:35:26,c(-112.062897552616, 38.4972578798073),2980.13,"meters"
"1963",2023-10-09 18:35:27,c(-112.062739105094, 38.4971748819888),2977.85,"meters"
"1964",2023-10-09 18:35:28,c(-112.062580658474, 38.4970915425339),2976.25,"meters"
"1965",2023-10-09 18:35:29,c(-112.062421400498, 38.497008061077),2974.98,"meters"
"1966",2023-10-09 18:35:30,c(-112.062269504944, 38.496928474923),2974.98,"meters"
"1967",2023-10-09 18:35:31,c(-112.062109186314, 38.4968444412989),2974.96,"meters"
"1968",2023-10-09 18:35:32,c(-112.061939781449, 38.4967548217091),2974.59,"meters"
"1969",2023-10-09 18:35:33,c(-112.061778000961, 38.4966693296598),2974.67,"meters"
"1970",2023-10-09 18:35:34,c(-112.061624176054, 38.4965880328215),2974.77,"meters"
"1971",2023-10-09 18:35:35,c(-112.061461676958, 38.4965020913152),2974.63,"meters"
"1972",2023-10-09 18:35:36,c(-112.06129109112, 38.4964112513404),2974.2,"meters"
"1973",2023-10-09 18:35:37,c(-112.061129555385, 38.4963250471646),2975.45,"meters"
"1974",2023-10-09 18:35:38,c(-112.060976143672, 38.4962430926103),2977.43,"meters"
"1975",2023-10-09 18:35:39,c(-112.060815461466, 38.4961568663308),2975.88,"meters"
"1976",2023-10-09 18:35:40,c(-112.060645714983, 38.4960662192744),2975.75,"meters"
"1977",2023-10-09 18:35:41,c(-112.060483328975, 38.4959801244037),2976.17,"meters"
"1978",2023-10-09 18:35:42,c(-112.060321084522, 38.495894258761),2977.02,"meters"
"1979",2023-10-09 18:35:43,c(-112.060159482298, 38.4958086213599),2978.35,"meters"
"1980",2023-10-09 18:35:44,c(-112.059997676478, 38.4957222402657),2979.74,"meters"
"1981",2023-10-09 18:35:45,c(-112.05983725991, 38.4956367715763),2980.3,"meters"
"1982",2023-10-09 18:35:46,c(-112.059674968295, 38.4955506126132),2980.47,"meters"
"1983",2023-10-09 18:35:47,c(-112.059512803949, 38.495464781291),2980.44,"meters"
"1984",2023-10-09 18:35:48,c(-112.059351968705, 38.4953794279898),2980.77,"meters"
"1985",2023-10-09 18:35:49,c(-112.059190685443, 38.49529346303),2981.1,"meters"
